,geometry,GemeindeLabel,AnzahlLadestation
2766,"MULTIPOLYGON (((7.622510563847698 47.54242154927549, 7.627455047610883 47.54070970559705, 7.631900546774113 47.5506821902819, 7.645917477809196 47.55167744823448, 7.640746182864214 47.5575096598366, 7.63398720964665 47.56123192457925, 7.632626342555865 47.56151059680597, 7.627364323138163 47.56153050196502, 7.617656804557233 47.55864425390254, 7.617702166793592 47.55444426534265, 7.622873461738575 47.55012484582846, 7.622510563847698 47.54242154927549)))",Birsfelden,2.0
2767,"MULTIPOLYGON (((7.581457739942359 47.51081215670156, 7.582637158087706 47.51228513847138, 7.584587734251164 47.51174769917699, 7.586583672650981 47.52016758145581, 7.590076564850662 47.52040644336443, 7.589486855777989 47.52793059348593, 7.585903239105589 47.52928414430144, 7.585721790160151 47.53133437568376, 7.583861938469412 47.53091636734367, 7.58318150492402 47.5275324903049, 7.580323684033372 47.52755239546395, 7.580278321797012 47.52916471334713, 7.563358207634922 47.52934385977859, 7.55909415741713 47.52771163673636, 7.558549810580816 47.5268358097381, 7.562405600671372 47.52566140535405, 7.561180820289667 47.52367088944889, 7.564764436962067 47.52275525213252, 7.563721105525798 47.52177989933899, 7.570026456379767 47.51646522187222, 7.574199782124841 47.51543015360154, 7.575152389088389 47.51300172419724, 7.581457739942359 47.51081215670156)))",Bottmingen,4.0
2768,"MULTIPOLYGON (((7.536685212655541 47.48495535509355, 7.533146958219501 47.47828712681127, 7.529155081419866 47.47794873910739, 7.527476678674565 47.47390799181991, 7.530697397456088 47.46118859518595, 7.549522725545277 47.46369664522645, 7.554512571544821 47.46290043886439, 7.55469402049026 47.46057153525535, 7.560591111216993 47.46477152381524, 7.559638504253444 47.46723976353763, 7.56086328463515 47.47647575733757, 7.565535594980178 47.48537336343363, 7.557234305726391 47.48581127693276, 7.546710266890988 47.48949373135731, 7.536685212655541 47.48495535509355)))",Ettingen,2.0
2769,"MULTIPOLYGON (((7.594794237432049 47.51929175445754, 7.592163227723199 47.51809744491445, 7.591754967595963 47.5149922401024, 7.597198435959102 47.51533062780628, 7.604773929431137 47.51296191387914, 7.604592480485699 47.50995623486234, 7.606951316776393 47.50961784715847, 7.603866684703948 47.50571643598435, 7.607631750321785 47.50416383357833, 7.611941162775937 47.50961784715847, 7.629768521665217 47.50583586693867, 7.631492286646878 47.50394487682877, 7.638704882228037 47.50360648912489, 7.647278344899981 47.49928706961069, 7.646008202281915 47.50539795343953, 7.636255321464624 47.51320077578776, 7.631084026519642 47.5149922401024, 7.629859246137936 47.51907279770798, 7.621966217011384 47.52291449340493, 7.622329114902261 47.53977416312163, 7.618201151393547 47.54080923139231, 7.613574203284879 47.53913719803198, 7.594794237432049 47.51929175445754)))",Münchenstein,14.0
2770,"MULTIPOLYGON (((7.666149035225528 47.49687854536545, 7.671093518988713 47.5062737804378, 7.674087426588439 47.50705008164081, 7.670957432279635 47.51296191387914, 7.670775983334197 47.52235714895149, 7.675130758024708 47.5337030896109, 7.66596758628009 47.53742535435354, 7.660750929098749 47.54528789217892, 7.65090732380874 47.54735802872028, 7.645917477809196 47.55167744823448, 7.631900546774113 47.5506821902819, 7.627455047610883 47.54070970559705, 7.622510563847698 47.54242154927549, 7.622329114902261 47.53977416312163, 7.621966217011384 47.52291449340493, 7.629859246137936 47.51907279770798, 7.631084026519642 47.5149922401024, 7.636255321464624 47.51320077578776, 7.646008202281915 47.50539795343953, 7.647278344899981 47.49928706961069, 7.650680512626942 47.49456954691546, 7.653402246808511 47.49608233900339, 7.658210643862618 47.49530603780038, 7.666149035225528 47.49687854536545)))",Muttenz,35.0
2771,"MULTIPOLYGON (((7.536503763710103 47.50505956573566, 7.542083318782321 47.50420364389644, 7.550611419217905 47.50599510821108, 7.564855161434785 47.505577099871, 7.583000055978582 47.50778657252572, 7.583680489523974 47.5100159503395, 7.581457739942359 47.51081215670156, 7.575152389088389 47.51300172419724, 7.574199782124841 47.51543015360154, 7.570026456379767 47.51646522187222, 7.563721105525798 47.52177989933899, 7.564764436962067 47.52275525213252, 7.561180820289667 47.52367088944889, 7.562405600671372 47.52566140535405, 7.558549810580816 47.5268358097381, 7.55909415741713 47.52771163673636, 7.554240398126664 47.52914480818808, 7.547708236090898 47.53402157215572, 7.546891715836427 47.53145380663806, 7.539361584600751 47.52789078316783, 7.536050141346508 47.52944338557386, 7.530969570874245 47.5268358097381, 7.523484801874929 47.51867469452694, 7.523756975293086 47.51533062780628, 7.535732605691992 47.51399698214982, 7.536503763710103 47.50505956573566)))",Oberwil (BL),6.0
2772,"MULTIPOLYGON (((7.55469402049026 47.46057153525535, 7.557415754671829 47.45718765821658, 7.578010209979038 47.45032037834378, 7.577783398797241 47.44478674412744, 7.583861938469412 47.44982274936749, 7.587717728559968 47.44757346639466, 7.594023079413938 47.44850900887008, 7.596699451359148 47.44498579571795, 7.598377854104449 47.44508532151321, 7.597470609377259 47.45071848152481, 7.600146981322469 47.45659050344504, 7.604728567194778 47.45977532889329, 7.602460455376804 47.46180565511655, 7.602868715504039 47.46319901625016, 7.597742782795416 47.46069096620966, 7.584995994378399 47.46264167179672, 7.576377169470096 47.46576678176781, 7.559638504253444 47.46723976353763, 7.560591111216993 47.46477152381524, 7.55469402049026 47.46057153525535)))",Pfeffingen,2.0
2773,"MULTIPOLYGON (((7.567304722198198 47.48509469120691, 7.576694705124613 47.48075536653366, 7.582047449015032 47.48274588243882, 7.586130050287387 47.4818103399634, 7.586901208305498 47.48340275268752, 7.594023079413938 47.48320370109701, 7.594068441650298 47.48447763127631, 7.602279006431365 47.48553260470604, 7.602188281958647 47.48710511227112, 7.607404939139988 47.48833923213232, 7.607450301376347 47.48939420556205, 7.60813073492174 47.49190225560255, 7.606679143358236 47.49220083298832, 7.606452332176438 47.49454964175641, 7.607631750321785 47.50416383357833, 7.603866684703948 47.50571643598435, 7.606951316776393 47.50961784715847, 7.604592480485699 47.50995623486234, 7.604773929431137 47.51296191387914, 7.597198435959102 47.51533062780628, 7.591754967595963 47.5149922401024, 7.592163227723199 47.51809744491445, 7.594794237432049 47.51929175445754, 7.590076564850662 47.52040644336443, 7.586583672650981 47.52016758145581, 7.584587734251164 47.51174769917699, 7.582637158087706 47.51228513847138, 7.581457739942359 47.51081215670156, 7.583680489523974 47.5100159503395, 7.583000055978582 47.50778657252572, 7.592208589959558 47.50724913323133, 7.592934385741311 47.50585577209772, 7.590620911686976 47.50402449746498, 7.590711636159695 47.50149654226542, 7.587309468432734 47.5006008101081, 7.588125988687204 47.4999439398594, 7.573247175161291 47.49405201278012, 7.573610073052167 47.49172310917109, 7.567304722198198 47.48509469120691)))",Reinach (BL),19.0
2774,"MULTIPOLYGON (((7.504160489185786 47.54313813500135, 7.499216005422602 47.5401125508255, 7.498036587277255 47.53615142417424, 7.501438755004217 47.53217039236392, 7.501030494876981 47.52906518755187, 7.508243090458141 47.52816945539455, 7.515818583930176 47.53294669356693, 7.509104972948971 47.53822156071561, 7.510239028857958 47.54094856750567, 7.508696712821735 47.54272012666127, 7.504160489185786 47.54313813500135)))",Schönenbuch,2.0
2775,"MULTIPOLYGON (((7.567304722198198 47.48509469120691, 7.573610073052167 47.49172310917109, 7.573247175161291 47.49405201278012, 7.588125988687204 47.4999439398594, 7.587309468432734 47.5006008101081, 7.590711636159695 47.50149654226542, 7.590620911686976 47.50402449746498, 7.592934385741311 47.50585577209772, 7.592208589959558 47.50724913323133, 7.583000055978582 47.50778657252572, 7.564855161434785 47.505577099871, 7.550611419217905 47.50599510821108, 7.542083318782321 47.50420364389644, 7.536503763710103 47.50505956573566, 7.53323768269222 47.50344724785248, 7.531831453365076 47.4973960795008, 7.532602611383187 47.49096671312713, 7.536231590291947 47.49106623892239, 7.536685212655541 47.48495535509355, 7.546710266890988 47.48949373135731, 7.557234305726391 47.48581127693276, 7.565535594980178 47.48537336343363, 7.567304722198198 47.48509469120691)))",Therwil,3.0
2781,"MULTIPOLYGON (((7.484564003078486 47.45720756337563, 7.492910654568632 47.45740661496615, 7.505566718512931 47.44506541635416, 7.51627220629377 47.44102466906669, 7.540631727218817 47.4449658905589, 7.54657418018191 47.44795166441664, 7.545666935454721 47.45135544661446, 7.54757214938182 47.4543014101541, 7.545167950854767 47.45754595107951, 7.54575765992744 47.4587800709407, 7.55469402049026 47.46057153525535, 7.554512571544821 47.46290043886439, 7.549522725545277 47.46369664522645, 7.530697397456088 47.46118859518595, 7.517451624439117 47.46102935391354, 7.509286421894409 47.45864073482735, 7.495088041913888 47.45929760507605, 7.484564003078486 47.45720756337563)))",Blauen,0.0
2782,"MULTIPOLYGON (((7.522350745965943 47.41399346307463, 7.525934362638342 47.41186361105611, 7.543081287982229 47.41403327339273, 7.566079941816492 47.41341621346213, 7.580777306396967 47.41471004880049, 7.578373107869913 47.41761620202202, 7.571523410179631 47.41938776117761, 7.568257329161747 47.42237353503535, 7.56889240047078 47.43690430114301, 7.568710951525341 47.43754126623266, 7.5546486582539 47.44414977903779, 7.548933016472604 47.44383129649296, 7.545349399800204 47.44042751429514, 7.549341276599839 47.43766069718697, 7.547254613727302 47.43602847414474, 7.533736667292175 47.43047493476934, 7.523121903984054 47.42368727553275, 7.513051487512246 47.41974605404054, 7.522350745965943 47.41399346307463)))",Brislach,2.0
2783,"MULTIPOLYGON (((7.45485173826302 47.44922559459594, 7.447185520318266 47.45696870146701, 7.445779290991121 47.46198480154801, 7.430038594974378 47.45949665666657, 7.427770483156404 47.45730708917089, 7.428813814592672 47.45388340181402, 7.422417739265984 47.45071848152481, 7.42445903990216 47.44992227516275, 7.42092078546612 47.44594124335243, 7.42545700910207 47.44329385719857, 7.437840899628211 47.44633934653346, 7.44772986715458 47.44940474102741, 7.45485173826302 47.44922559459594)))",Burg im Leimental,0.0
2784,"MULTIPOLYGON (((7.505566718512931 47.44506541635416, 7.492910654568632 47.45740661496615, 7.484564003078486 47.45720756337563, 7.462472593971414 47.45145497240972, 7.478349376697236 47.44942464618646, 7.482930962569545 47.44237821988219, 7.482341253496871 47.43640667216672, 7.479483432606223 47.43248535583356, 7.484881538733003 47.42930053038531, 7.511146273585148 47.42597636882368, 7.513868007766717 47.4355905606456, 7.506156427585604 47.44201992701927, 7.505566718512931 47.44506541635416)))",Dittingen,0.0
2785,"MULTIPOLYGON (((7.615796952866494 47.43274412290123, 7.61615985075737 47.43762088686886, 7.616477386411886 47.44524456278562, 7.622601288320418 47.45714784789848, 7.622193028193182 47.46196489638896, 7.626094180520099 47.46292034402344, 7.618881584938939 47.4674587202872, 7.60450175601298 47.47044449414494, 7.602868715504039 47.46319901625016, 7.602460455376804 47.46180565511655, 7.604728567194778 47.45977532889329, 7.600146981322469 47.45659050344504, 7.597470609377259 47.45071848152481, 7.598377854104449 47.44508532151321, 7.59914901212256 47.44391091712917, 7.600736690395142 47.4448862699227, 7.597742782795416 47.4418805909059, 7.59914901212256 47.44136305677056, 7.597515971613618 47.43696401662017, 7.593932354941219 47.434973500715, 7.608856530703491 47.43270431258313, 7.615796952866494 47.43274412290123)))",Duggingen,2.0
2786,"MULTIPOLYGON (((7.598377854104449 47.44508532151321, 7.596699451359148 47.44498579571795, 7.594023079413938 47.44850900887008, 7.587717728559968 47.44757346639466, 7.583861938469412 47.44982274936749, 7.577783398797241 47.44478674412744, 7.568710951525341 47.43754126623266, 7.56889240047078 47.43690430114301, 7.575651373688344 47.4367450598706, 7.578463832342632 47.43491378523785, 7.577647312088162 47.43244554551545, 7.580142235087933 47.43204744233442, 7.579325714833463 47.43019626254262, 7.581230928760561 47.42878299624996, 7.58490526990568 47.42862375497755, 7.592072503250479 47.43272421774218, 7.602188281958647 47.43125123597235, 7.608856530703491 47.43270431258313, 7.593932354941219 47.434973500715, 7.597515971613618 47.43696401662017, 7.59914901212256 47.44136305677056, 7.597742782795416 47.4418805909059, 7.600736690395142 47.4448862699227, 7.59914901212256 47.44391091712917, 7.598377854104449 47.44508532151321)))",Grellingen,2.0
2787,"MULTIPOLYGON (((7.511146273585148 47.42597636882368, 7.484881538733003 47.42930053038531, 7.484926900969362 47.42307021560215, 7.483067049278623 47.42287116401164, 7.482704151387747 47.42026358817588, 7.484881538733003 47.41321716187161, 7.479710243788021 47.41488919523195, 7.47621735158834 47.41821335679357, 7.46464998131667 47.41293848964489, 7.456212605353804 47.41355554957549, 7.45838999269906 47.41156503367034, 7.457754921390027 47.40690722645226, 7.459886946498923 47.40107501485014, 7.462699405153211 47.40085605810058, 7.464513894607592 47.40254799661997, 7.471363592297874 47.40037833428334, 7.477396769733687 47.40121435096351, 7.476807060661013 47.39601910445104, 7.478394738933595 47.3905252805528, 7.490869353932456 47.38560870626706, 7.492366307732318 47.38523050824508, 7.48959921131439 47.3904854702347, 7.496630357950111 47.39546175999759, 7.496403546768313 47.39777075844759, 7.499034556477164 47.40141340255402, 7.522350745965943 47.41399346307463, 7.513051487512246 47.41974605404054, 7.523121903984054 47.42368727553275, 7.511146273585148 47.42597636882368)))",Laufen,5.0
2788,"MULTIPOLYGON (((7.437341915028256 47.38089118357183, 7.439065680009917 47.38602671460714, 7.443647265882225 47.38897267814678, 7.44323900575499 47.39605891476914, 7.441333791827891 47.39818876678766, 7.442966832336833 47.40201055732557, 7.449045372009005 47.39962193823938, 7.450859861463385 47.4010949200092, 7.449725805554397 47.40362287520875, 7.454624927081222 47.40420012482124, 7.457119850080995 47.40141340255402, 7.459886946498923 47.40107501485014, 7.457754921390027 47.40690722645226, 7.45838999269906 47.41156503367034, 7.456212605353804 47.41355554957549, 7.447503055972782 47.41449109205092, 7.438113073046368 47.41273943805438, 7.427498309738247 47.41449109205092, 7.420784698757042 47.41110721501214, 7.413708189884961 47.41092806858068, 7.375966809233865 47.41411289402894, 7.384086649542214 47.4123612400324, 7.388713597650882 47.4030257204372, 7.395926193232041 47.40338401330013, 7.398965463068127 47.39683521597216, 7.414524710139432 47.39430726077261, 7.413662827648602 47.38943049680496, 7.416293837357452 47.384812499905, 7.411666889248784 47.38059260618606, 7.433712936119496 47.37943810696107, 7.437341915028256 47.38089118357183)))",Liesberg,0.0
2789,"MULTIPOLYGON (((7.577783398797241 47.44478674412744, 7.578010209979038 47.45032037834378, 7.557415754671829 47.45718765821658, 7.55469402049026 47.46057153525535, 7.54575765992744 47.4587800709407, 7.545167950854767 47.45754595107951, 7.54757214938182 47.4543014101541, 7.545666935454721 47.45135544661446, 7.54657418018191 47.44795166441664, 7.549885623436153 47.44552323501235, 7.548933016472604 47.44383129649296, 7.5546486582539 47.44414977903779, 7.568710951525341 47.43754126623266, 7.577783398797241 47.44478674412744)))",Nenzlingen,0.0
2790,"MULTIPOLYGON (((7.363083934107769 47.41469014364144, 7.375966809233865 47.41411289402894, 7.37905144130631 47.42125884612846, 7.379641150378983 47.42760859186592, 7.383043318105946 47.42997730579305, 7.381183466415206 47.43194791653917, 7.373925508597688 47.43383890664906, 7.355553802872094 47.43387871696716, 7.347071064672869 47.4355109400094, 7.338633688710004 47.44122372065721, 7.330332399456217 47.44178106511065, 7.327293129620131 47.44004931627316, 7.328200374347321 47.4380986106861, 7.325251828983954 47.43499340587405, 7.326249798183863 47.43204744233442, 7.341128611709776 47.42908157363573, 7.341128611709776 47.42687210098101, 7.344213243782221 47.42442376641766, 7.358003363635507 47.41815364131641, 7.357322930090114 47.41500862618626, 7.363083934107769 47.41469014364144)))",Roggenburg,0.0
